Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
6566.300,6571.300,en-us,0.80430,,1," okay, but you see my point I do just wait."
6581.500,6583.600,en-us,0.67423,,1," here"
6607.600,6610.500,en-us,0.88984,,1," then we'd be fine, but I don't see how you"
6613.300,6617.600,en-us,0.92559,,1," I just and I'm not talking for my credit just me so convinced me."
6618.900,6622.100,en-us,0.95808,,1," You know if you think you can't but procedure."
6623.000,6624.900,en-us,0.76692,,1," You know, he hasn't 135."
6624.900,6625.500,en-us,0.76692,,2," Yes,"
6625.500,6632.900,en-us,0.76692,,1," and yes, I write of action maybe for damages and for whatnot. Maybe he's wrong. Okay."
6641.500,6655.000,en-us,0.77506,,2," Well that the coins are good. It's difficult to conceive that he would have a clean for Humanity of Damages because he hasn't alleged that he was mistreated in their way by border officers,"
6655.000,6655.600,en-us,0.77506,,1," Daniel."
6655.600,6657.800,en-us,0.77506,,2," Yes."
6657.800,6660.600,en-us,0.77506,,1," Okay now have you considered?"
6671.800,6676.400,en-us,0.56736,,1," He responsible for fraud."
6680.100,6682.700,en-us,0.92183,,1," So that would be easy for you to produce cases. Yes."
6684.200,6686.100,en-us,0.73035,,1," And last year as until June."
6688.500,6688.800,en-us,0.66787,,1," 6"
6688.800,6689.500,en-us,0.66787,,2," June"
6689.500,6692.000,en-us,0.66787,,1," 7th so many days do you need to"
6692.000,6696.200,en-us,0.66787,,2," as many as you relationships, but I don't need much time."
6696.200,6701.700,en-us,0.66787,,1," So an extra day because you'll start looking now, of course, so by the 9th,"
6701.700,6702.300,en-us,0.66787,,2," yes."
6750.100,6751.900,en-us,0.79467,,1," So, you know."
6753.000,6769.900,en-us,0.77196,,1," When we send it back, there may be a lot more hurdle under them reasonable cause of action on its face just because of the warning the communication and whatnot. Yes. Okay, you're all following on that."
6769.900,6770.800,en-us,0.77196,,2," I am. Yes,"
6770.800,6771.100,en-us,0.77196,,1," okay."
6772.900,6777.700,en-us,0.80385,,1," Okay. Now you want to say anything else about the Amendments or are you"
6777.700,6785.300,en-us,0.80385,,2," yes"
6785.300,6786.400,en-us,0.80385,,1," now?"
6792.100,6793.300,en-us,0.68926,,2," Can you show me where they work?"
6794.900,6818.000,en-us,0.74920,,2," They weren't stuck. It's just made the comments. So in fact, no that's right. They were not actually struck that he simply decided the issue about whether the coins are goods. And then of course whether they're points are currently and subject to his findings. He decided to dismiss the entire action."
6818.700,6819.900,en-us,0.59949,,2," with he didn't strike it"
6819.900,6821.600,en-us,0.59949,,1," he just"
6825.400,6827.800,en-us,0.91487,,1," You realize how it becomes very important."
6827.800,6837.900,en-us,0.91487,,2," Yes, you would have to find that the ruling on coins as goods and currency was determinative of all the claims in the plaintiff's claim."
6839.300,6841.600,en-us,0.86584,,1," or that procedure form"
6844.500,6844.800,en-us,0.73877,,2," Yes."
6845.600,6851.700,en-us,0.72041,,1," You override the substance and you can just because you haven't put it on in the same state."
6851.700,6852.600,en-us,0.72041,,2," Yes."
6862.200,6862.400,en-us,0.77568,,1," So"
6862.400,6876.900,en-us,0.77568,,2," in the federal court, the crown of the position of the coins are Goods Justice Gleason found that they are both goes in currency and a lot of appeal to this court. The crown is having to support Justice Gleason's ruling on both those points."
6878.900,6904.100,en-us,0.69830,,2," The crown referred to settle pieces of legislation before Justice Gleason the crown repeat those submissions. But in addition the crown is rely on the Customs tariff, which I started in the memorandum as well as two cases decided under the federal export and important permits. Both are fairly old cases, but they made their point of"
6904.100,6904.900,en-us,0.69830,,1," okay."
6909.800,6925.200,en-us,0.86266,,1," In my own mind the first one I would like you to clarify if you can is the proposition that if something there's no tax to be paid. It doesn't need to be declared on yes. There's an obligation to declare under another act"
6925.200,6927.000,en-us,0.86266,,2," right that is not"
6927.000,6927.700,en-us,0.86266,,1," stuck with that."
6927.700,6939.700,en-us,0.86266,,2," But it's absolutely false if the broad during the trip to be declared it must be"
6940.200,6947.700,en-us,0.79274,,2," Absolutely must be reported. Even if there's no tax is to be paid on it in terms of custom duties because they need each."
6949.300,6953.200,en-us,0.63125,,1," Okay. So where do we have that provision that says if you exceed you?"
6953.200,6957.100,en-us,0.63125,,2," Yes 48 hours. That's all it is."
6957.100,6958.900,en-us,0.63125,,1," Where do we have that provision?"
6960.300,6965.000,en-us,0.73798,,2," So you're looking for the specific provision and the customers are"
6965.000,6966.600,en-us,0.73798,,1," yes, because you say that."
6971.100,6971.300,en-us,0.87935,,2," so"
6971.300,6972.700,en-us,0.87935,,1," yes,"
6972.700,6978.300,en-us,0.87935,,2," so I reproduced provisions of the Customs act that the end of my"
6979.400,6983.300,en-us,0.75929,,2," memorandum of but those particular Provisions would"
6984.700,6985.900,en-us,0.91761,,2," out in the regulations, which"
6986.600,6987.200,en-us,0.86516,,1," as you"
6987.200,6990.400,en-us,0.86516,,2," not believe I have reproduced in full."
6992.800,6996.100,en-us,0.87883,,2," So I would have to provide that to you subsequently."
6997.000,6998.800,en-us,0.75734,,1," We have the customer service."
7000.300,7000.400,en-us,0.68528,,2," Yes."
7001.300,7002.200,en-us,0.83337,,1," Exactly. Yeah,"
7002.200,7002.500,en-us,0.83337,,2," no"
7002.500,7006.500,en-us,0.83337,,1," because you do realize that that was one of his main artist."
7007.200,7007.300,en-us,0.78183,,1," throughout"
7009.600,7010.600,en-us,0.81438,,1," it's not an interior."
7010.600,7019.300,en-us,0.81438,,2," Well, it's a bit of a surprise argument for that. It's just because there is no Duty owing a good doesn't have to be reported."
7020.500,7031.700,en-us,0.66427,,2," For example, let's take it the keys out of this case. If the ghosts are currency if their value is an excessive 10,000 dollars"
7031.700,7032.800,en-us,0.66427,,1," Express seat."
7032.800,7035.800,en-us,0.66427,,2," Yes, they have to be reported but there's no taxable on those."
7035.800,7038.400,en-us,0.66427,,1," Yes, but I think what the shoes"
7038.400,7041.800,en-us,0.66427,,2," yes,"
7041.800,7046.400,en-us,0.66427,,1," there could be a series of other stations."
7053.400,7054.200,en-us,0.57781,,1," so"
7056.500,7061.400,en-us,0.91204,,1," We need something tangible other than it makes no it's false. So."
7063.100,7065.800,en-us,0.89714,,1," I thought that that argument was raised in the"
7067.300,7068.300,en-us,0.67143,,1," after announcement"
7070.100,7076.500,en-us,0.88304,,2," if it is, but I mean, are you asking for this citation to the regulation that"
7076.500,7078.100,en-us,0.88304,,1," I want a piece?"
7081.000,7082.800,en-us,0.74606,,2," There's no case."
7082.800,7083.500,en-us,0.74606,,1," Okay,"
7083.500,7101.900,en-us,0.74606,,2," what I could do what I can offer to the court is when the time comes from it and the case law on the Frog of the public servant I can provide as well to reference to the specific provision in the regulation that the deals with a specific limits."
7101.900,7106.000,en-us,0.74606,,1," We don't want to extend this if you could provide."
7128.400,7143.000,en-us,0.92082,,1," The second section will be whatever you have to say about the regulation that is being raised in the okay. This is not a memorandum. Okay, all this must not be more than five pages."
7143.700,7144.000,en-us,0.86663,,1," all"
7152.400,7153.500,en-us,0.83704,,1," I just want that to be put"
7193.800,7211.300,en-us,0.60472,,2," because he the plaintiff paid and this is called US dollars for these 5700 for these coins when in fact that represented 29.5 times their face value."
7212.300,7212.500,en-us,0.89128,,2," So"
7212.500,7220.600,en-us,0.89128,,1," so there's an obligation to disclose it just because it was over is exemption. Yes, whether or not there was definitely"
7223.200,7229.300,en-us,0.78000,,1," And are you going to address the urine deportation of those Provisions that if you push us through?"
7229.800,7230.000,en-us,0.71436,,2," Yes."
7234.100,7237.000,en-us,0.85830,,2," Unless you have any further questions. Those are always missions."
7239.500,7249.100,en-us,0.80220,,2," So the provisions that you asked about the regulations the limits."
7276.400,7290.500,en-us,0.75716,,2," well lady I have I mean I can take you through Justice Gleason's decision and detail, but the Supreme Court of Canada has said that you know, the"
7291.700,7297.100,en-us,0.84080,,2," Pellet report does not need to conduct the same analysis that was conducted by the federal."
7297.100,7299.300,en-us,0.84080,,1," Sorry. This is a question of milk."
7299.300,7301.100,en-us,0.84080,,2," Yes question of no. Yes."
7301.100,7305.100,en-us,0.84080,,1," Okay. So are we here that some question of North Korea's?"
7305.100,7305.500,en-us,0.84080,,2," Yes."
7305.500,7309.700,en-us,0.84080,,1," Okay, so why are not are we not conducting it ourselves?"
7311.400,7315.400,en-us,0.80080,,2," So his question was that Justice Gleason is arguments that Justice."
7319.700,7327.300,en-us,0.82302,,2," just because that particular section is not referred to expressly Injustice and the decision doesn't mean that that"
7328.300,7331.800,en-us,0.88985,,2," Legislation was cited to him act was before him."
7332.900,7333.500,en-us,0.79797,,2," he"
7335.000,7341.400,en-us,0.73022,,2," refer to numerous pieces of legislation in his decision dealing with currently."
7375.400,7380.500,en-us,0.84797,,1," So let's say you had drugs manure and decides to bring back its."
7381.700,7383.600,en-us,0.64445,,1," under 1000 and by the"
7385.100,7386.900,en-us,0.71078,,1," $1 bill that are over"
7387.600,7389.900,en-us,0.72787,,1," VIP that it doesn't have to be carried up."
7390.600,7394.700,en-us,0.93042,,2," Yes, because he has to declare it as good. It's not money laundering. It's"
7396.200,7399.200,en-us,0.84582,,2," you bring the flowing hair dollar coin, which I"
7400.600,7414.800,en-us,0.78644,,2," Refer to my memory and there's a picture of it at the back of my book of authorities. If you brought that and brought it into Canada, you would have to declare it as a good because purchased it. Well, the last time it was bought it was bought for 10 million dollars US."
7415.900,7424.100,en-us,0.69080,,2," You don't have to declare it under the proceeds of finding money longer. Yeah, because the face value is less than 10000 dollars Canadian."
7425.200,7434.700,en-us,0.77694,,2," Declared only as a good the proceeds Act only comes into play if the face value of the money that may or may not be longer is over 10,000 dollars."
7437.100,7451.800,en-us,0.84699,,1," And what about if that's right, then you can put to the bank or in your I'm just I'm just puzzled by the fact that you don't think that people have to declare."
7451.800,7452.500,en-us,0.84699,,2," Well"
7452.500,7456.700,en-us,0.84699,,1," the million dollar they bring in it's just because it's on Facebook."
7456.700,7470.200,en-us,0.84699,,2," Yes. I understand really the money laundering provisions of the process of climactic not apply to collectible coins that have a very low face value but a very high fair market value."
7471.000,7486.100,en-us,0.82781,,2," It's like bringing in diamonds. The proceeds act just doesn't apply in terms of money ordering even though a drug Smuggler or a terrorist can bring one diamond and it's easily over ten thousand dollars. It's different legislation that applies to catch that."
7487.200,7492.600,en-us,0.85421,,2," precedes Act only applies to the implication of actual currency and only"
7500.600,7502.000,en-us,0.77562,,2," I would have to check but I believe."
7507.700,7508.500,en-us,0.89353,,2," Well, no."
7509.800,7511.300,en-us,0.92997,,2," we have a judgment that"
7511.300,7512.900,en-us,0.92997,,1," based on that and we don't have we"
7512.900,7516.300,en-us,0.92997,,2," have the provision that is an issue whether but we don't have"
7517.800,7522.000,en-us,0.87813,,2," we don't have the entire act before the court in my in my local history."
7522.700,7523.700,en-us,0.73961,,1," And yeah, but"
7523.700,7525.500,en-us,0.73961,,2," yeah the specific provision."
7528.100,7539.600,en-us,0.70905,,1," So the reporting that if we know can react phase but"
7539.600,7543.900,en-us,0.70905,,2," it is understood by the Water Service officers that they are to buy that."
7550.900,7565.000,en-us,0.78129,,2," Yes, I mean it's suitable you could have old Canadian dollar bills that are worth much more than one dollar right now, but still with not be within the 10,000 11 without me over. They don't have to be declared."
7565.700,7574.500,en-us,0.82086,,2," Because of their Facebook but if the terrorists goes to sell it, you know and pains more than 10,000 dollars. Obviously. That's a problem."
7579.800,7589.200,en-us,0.85738,,1," Respect of the Declaration for good and money. Yes."
7590.300,7593.600,en-us,0.90520,,1," And you rely on your written submission?"
7593.600,7594.100,en-us,0.90520,,2," Yes."
7595.300,7595.800,en-us,0.85201,,1," And that's"
7595.800,7605.700,en-us,0.85201,,2," well look in terms of the question. You asked me did the Justice please and consider section 11 of the currency actors to take one of my friends arguments."
7606.400,7620.100,en-us,0.76630,,2," At paragraph 50 of Justice Gleason's reasons for decision the votes almost a page and a half of his reasons for decision to citing Section 8, for example, the Customs Act."
7620.800,7628.700,en-us,0.77796,,2," I simply want to raise the point that the game that he simply because he hasn't specifically cited section 11 doesn't mean he didn't"
7628.700,7630.700,en-us,0.77796,,1," considered."
7630.700,7632.300,en-us,0.77796,,2," Yes."
7655.200,7658.600,en-us,0.86886,,1," Yes, so is there something wrong in this video?"
7661.900,7662.300,en-us,0.75793,,2," No."
7664.000,7666.800,en-us,0.65324,,2," I don't think I'm following it. But"
7666.800,7675.600,en-us,0.65324,,1," let's look at paragraph 65 to judge is the plaintiff has not argued that the coins have found to be good. For example."
7681.500,7685.000,en-us,0.72354,,2," I see what your pointing as whether or not"
7685.000,7686.700,en-us,0.72354,,1," yes. Yes."
7686.700,7689.700,en-us,0.72354,,2," Absolutely accurate on that point."
7689.700,7690.600,en-us,0.72354,,1," I"
7690.600,7697.500,en-us,0.72354,,2," would have to take you to his notice his written representations file in response to the motion for summary judgment."
7697.500,7699.400,en-us,0.72354,,1," So let's look at"
7708.900,7714.600,en-us,0.56619,,1," That problem with my book on page."
7724.000,7725.400,en-us,0.47852,,2," factor for the people"
7725.400,7729.900,en-us,0.47852,,1," above value 1 in 102 Dash 18"
7735.700,7736.200,en-us,0.64820,,1," to look at"
7740.300,7743.600,en-us,0.87252,,1," I think you're saying it should be it should be page 121."
7745.300,7749.400,en-us,0.67349,,1," Okay that can you look at your book and it may be one page"
7749.400,7752.700,en-us,0.67349,,2," 1214."
7786.700,7787.400,en-us,0.50116,,1," No."
7793.700,7794.900,en-us,0.57124,,1," anyway"
7802.100,7804.000,en-us,0.75557,,1," Whether or not the judge accepted as if"
7804.000,7806.900,en-us,0.75557,,2," an issue exactly yes. Yes, that's the point of situation way"
7806.900,7812.900,en-us,0.75557,,1," and you don't have nine and tell us if you think it's the same argument that they've got 65"
7813.900,7816.400,en-us,0.83397,,1," because maybe it's not the same argument."
7822.700,7822.900,en-us,0.88973,,1," Well, the"
7822.900,7824.700,en-us,0.88973,,2," plaintiff has been admitted."
7825.200,7825.500,en-us,0.94680,,2," the evidence"
7826.200,7833.900,en-us,0.87695,,2," Is paid 5700 us for the points? So clearly that if the coins are good that would trigger the reporting requirements."
7854.800,7856.300,en-us,0.72727,,1," So what do we have at 9?"
7864.800,7868.500,en-us,0.81031,,1," But now we're talking about the difference in nine we're talking about."
7873.000,7874.700,en-us,0.92131,,1," which is a neighboring which"
7881.900,7885.400,en-us,0.62413,,1," you can section 12 1 of the question Act."
7886.000,7893.300,en-us,0.83913,,1," All Goods that are important shawl except in such circumstances subject that may be prescribed the reported to the news."
7894.200,7895.900,en-us,0.75439,,1," So all Goods that are important."
7897.700,7898.600,en-us,0.85734,,2," Yes, so"
7898.600,7900.700,en-us,0.85734,,1," you're saying that argument?"
7904.600,7907.600,en-us,0.84059,,2," I think that argument must have been made to the judge because the"
7908.400,7913.400,en-us,0.77946,,2," pleaded that he paid an amount and accessibility allowable limit not to report"
7913.400,7916.600,en-us,0.77946,,1," so we did Judge and spoke when he says the argument."
7919.100,7921.300,en-us,0.91483,,2," It's possible, but I don't see that anything turns"
7921.300,7921.500,en-us,0.91483,,1," out."
7923.000,7928.400,en-us,0.63524,,1," Okay, that's yes."
7928.400,7940.000,en-us,0.63524,,2," I didn't anticipate that the plaintiff is going to take issue with something on this with respect to this particular sentence in just"
7941.500,7942.700,en-us,0.72014,,2," That point in his memorandum."
7944.100,7947.100,en-us,0.75344,,1," Okay, so that board has nothing to remember and food."
7948.400,7949.100,en-us,0.79402,,1," and it's not"
7950.900,7952.700,en-us,0.88352,,2," Okay, I don't see anything turning on."
7966.300,7971.100,en-us,0.70144,,1," Okay. The next point was a paragraph 68."
7975.700,7981.300,en-us,0.71844,,1," The reference to the fact that there are overlapping for vision in itself shows."
7987.400,8001.600,en-us,0.77746,,2," Just the mere fact that they're open up does not mean that there's a conflict and what Justice Gleason did was review all of the different pieces of relevant legislation very clearly and crafts together."
8003.100,8008.400,en-us,0.79481,,2," The clear the clear proposition that could that point these collector coins are votes."
8009.800,8025.600,en-us,0.84795,,2," There was no easy answer for him. There was no definition of money in any of his eyes, but by looking at all of the piece of legislation, which he has carefully sited at length in his long decision. He found as a fact that points are Goods."
8026.700,8028.400,en-us,0.66790,,2," Yeah, that's a matter of law."
8028.400,8029.000,en-us,0.66790,,1," Yes."
8035.600,8036.700,en-us,0.78726,,1," There is no restructure."
8040.900,8043.900,en-us,0.88447,,1," Okay, the next point that was raised and"
8048.800,8056.800,en-us,0.57087,,1," the happiness argues that this question knowing was not a knot and the judge at also consider."
8058.700,8061.800,en-us,0.85250,,1," whether the decision under appeal was otherwise"
8063.900,8076.300,en-us,0.62971,,2," the federal court on the motion for southern was to the term and whether the coins were Goods or currency or both."
8077.300,8083.000,en-us,0.60829,,2," An outcome of that determination was determinate of the entire statutory appeal."
8084.400,8087.600,en-us,0.96046,,2," There was no need to allow any of the other claims to proceed."
8089.100,8090.600,en-us,0.60218,,2," And Justice League so far."
8094.400,8097.400,en-us,0.83548,,2," And the ministerial decision to be clear was not."
8098.500,8110.700,en-us,0.86601,,2," Technically something that he judicially reviewed. This is a statue of action. So Justice Gleason technically did not need to consider the ministerial decision Beyond its actual outcome"
8110.700,8111.800,en-us,0.86601,,1," because it's you know,"
8111.800,8112.200,en-us,0.86601,,2," yes."
8114.800,8115.900,en-us,0.69964,,1," What different evidence?"
8115.900,8116.400,en-us,0.69964,,2," Yes."
8119.500,8119.800,en-us,0.56906,,1," Okay."
8141.800,8155.900,en-us,0.71232,,2," Yes,"
8155.900,8157.100,en-us,0.71232,,1," so you're not"
8157.100,8157.800,en-us,0.71232,,2," no,"
8157.800,8158.600,en-us,0.71232,,1," okay."
8171.600,8174.500,en-us,0.78850,,1," Whatever the merits you have to go by the rules,"
8174.500,8174.800,en-us,0.78850,,2," absolutely."
8177.000,8179.000,en-us,0.71107,,1," Okay, I think."
8181.000,8188.900,en-us,0.66704,,1," We're talking when you type of the goods that have been reported you say there was ahead and reported with those internet of your attention."
8191.300,8197.900,en-us,0.72736,,1," Doctor said first referred to percentage of your personal limitation personal exemption."
8197.900,8209.700,en-us,0.72736,,2," Yes. Yes, that's true. But here the goods were clearly accessible. Yes, as a matter of law. Yes. The only time he has to report Goods is if it's over the I believe it's a hundred dollars. Okay."
8209.700,8218.800,en-us,0.72736,,1," Yes. I"
8218.800,8222.200,en-us,0.72736,,2," know that I have no I'm not bringing back anything that I have to"
8222.200,8222.700,en-us,0.72736,,1," declare."
8224.000,8232.400,en-us,0.70928,,2," You have to disclose that he's bought Goods, but they did not subject to the reporting requirements under the Customs. Act was the first person's Act."
8233.500,8235.000,en-us,0.47053,,1," Yes, see instead of buying."
8235.000,8239.300,en-us,0.47053,,2," Yes."
8240.700,8244.200,en-us,0.51098,,1," He wouldn't have happened."
8244.200,8245.200,en-us,0.51098,,2," No."
8246.400,8257.800,en-us,0.83911,,2," But technically to answer your question Lord, he would have had to say yes. I have bought Goods, but I have nothing to be quit. He couldn't simply say I have not purchased any good surge during"
8257.800,8261.400,en-us,0.83911,,1," my trip because on the form it says do you bring any good over the"
8261.400,8276.100,en-us,0.83911,,2," minute on the form? Yes, but if you're actually asked this was a land Crossing if you're asked by the Border Services officers squarely having purchased anything abroad technically. You should say I haven't purchased anything over that you"
8284.700,8287.200,en-us,0.84813,,2," that there are exemptions."
8288.300,8295.500,en-us,0.58950,,2," And I will provide those things actually provide exception to section 12. Yes."
8299.300,8303.500,en-us,0.85395,,2," You all have those exemptions when we travel abroad typically for alcohol. Everybody knows that."
8317.800,8322.200,en-us,0.78460,,1," And that's regardless of whether or not you're obliged to pay taxes."
8322.200,8322.400,en-us,0.78460,,2," Yes."
8324.100,8325.200,en-us,0.95330,,1," Because"
8325.200,8329.300,en-us,0.95330,,2," those exemptions did not apply to the plaintiff. I"
8330.100,8332.400,en-us,0.73420,,2," did not like authorities, but I will provide"
8332.400,8333.200,en-us,0.73420,,1," okay."
8343.700,8357.500,en-us,0.77095,,2," Like client is successful in this court. My client will ask for cost of the appeals but successful was divided in the court below so it would only be respect to the appeals and like when you have to have access to"
8381.200,8392.700,en-us,0.74203,,2," have to concede that's success would be divided to that."
8394.900,8399.700,en-us,0.75580,,1," And in the first instance, you did say each part you better in it."
8399.700,8400.300,en-us,0.75580,,2," Don't go. Yes."
8402.200,8404.200,en-us,0.95037,,2," Success was clearly divided before Justice."
8406.800,8407.800,en-us,0.58006,,2," Thank you."
8412.000,8414.400,en-us,0.57794,,1," Reply is just about what to say."
8414.400,8414.700,en-us,0.57794,,2," Okay."
8416.200,8427.900,en-us,0.72023,,2," However there my friend made quite a few actually responded but quite a few points. I'd like to start with 101 the amendment here."
8433.100,8438.900,en-us,0.70521,,2," Was relied on her neck in order to drive."
8440.700,8442.000,en-us,0.73478,,2," the principles under which"
8443.600,8447.100,en-us,0.58215,,2," amendment may be struck her up is was"
8447.100,8449.800,en-us,0.58215,,1," he can't this is in your memory?"
8469.900,8470.600,en-us,0.68502,,2," the amendment"
8472.300,8477.700,en-us,0.84518,,1," to refuse the interfuse the amendment. Yes, and you've already told us about the jurisprudence."
8479.500,8486.000,en-us,0.75762,,2," Yes, however, several would not apply just don't do the Supreme Court and"
8486.000,8487.500,en-us,0.75762,,1," whatnot. So why it wouldn't apply"
8487.500,8495.600,en-us,0.75762,,2," developed because it was guidance for summary judgment motions. Not for many emotions."
8495.600,8496.600,en-us,0.75762,,1," Perfect next."
8497.300,8497.600,en-us,0.58143,,2," next"
8504.400,8505.600,en-us,0.81423,,2," my friend said"
8506.500,8517.600,en-us,0.66605,,2," That did not allow this treatment, which is not correct. One of those specific claims is against popular debut for threats and"
8517.600,8523.200,en-us,0.66605,,1," try to yes, and then you you're saying"
8531.000,8534.300,en-us,0.43948,,1," Okay."
8548.300,8558.400,en-us,0.73008,,2," Here there's fun. Also missed submissions about them limitations for officers or and you know Honor made a point about the hurdles."
8560.100,8565.900,en-us,0.91491,,2," of having time limitations fortunately, in this case the timers of limitations have not even started"
8565.900,8566.700,en-us,0.91491,,1," we"
8569.600,8570.300,en-us,0.70842,,1," what do you"
8570.300,8572.900,en-us,0.70842,,2," find Farmers have not started the"
8574.700,8581.800,en-us,0.87680,,2," Individuals are still expecting this Ransom payment for Return of the money. So that means that the"
8583.300,8586.200,en-us,0.79779,,2," fraught is continuing its not a finished transaction."
8587.300,8587.500,en-us,0.33976,,1," Oh,"
8587.500,8588.100,en-us,0.33976,,2," it has not"
8588.100,8592.600,en-us,0.33976,,1," the judge didn't determined anything."
8593.300,8594.400,en-us,0.68360,,2," No, that was a point. So"
8594.400,8602.100,en-us,0.68360,,1," you don't need to reply. I'm just I think we were discussing what you need to face later down the road if we return it."
8611.400,8631.800,en-us,0.73484,,2," And about the basic section exemptions, there's fun and mix the arc the daily that respond makes the argument that some of the exemptions that come under schedule 3 of the exact Tax Act to apply which are the exemptions with respect to time spent outside the 800 dollars per day."
8631.800,8632.600,en-us,0.73484,,1," Yes. Yeah."
8638.600,8649.400,en-us,0.73208,,1," There are some exceptions with respecting"
8649.400,8670.600,en-us,0.73208,,2," my point my reply is that the same exemptions or the exemptions that that he refers to come from the same place as the exemption for coin they all come from schedule 3. So the point is if there is an exemption for time spent outside of Canada. This would be equally for all the other"
8670.600,8671.500,en-us,0.73208,,1," heels."
8682.000,8685.900,en-us,0.71377,,1," is going to give us the regulation and you're gonna have"
8687.400,8689.200,en-us,0.80948,,1," so that's when it's easy to put their"
8693.400,8693.800,en-us,0.66608,,1," very well."
8696.400,8704.200,en-us,0.84893,,2," the respondent also stated at 8 that he wouldn't he would be happy that a Smuggler would declare a large sum of"
8705.500,8708.700,en-us,0.92408,,2," gold coins as goods and this"
8711.600,8712.400,en-us,0.94463,,2," however, he said"
8713.500,8725.500,en-us,0.85239,,2," I believe he said that depending on the amount of gold coins, there would have to be reported. However, they retired the drive of the upstairs apartment. Was that no amount?"
8726.700,8728.200,en-us,0.89312,,2," that there is no amount of"
8729.900,8732.900,en-us,0.71454,,2," no prescribed amount for coins know"
8732.900,8735.400,en-us,0.71454,,1," we're just we're not talking about the president."
8735.400,8743.900,en-us,0.71454,,2," No amount of gold coins would have to be reported."
8743.900,8746.000,en-us,0.71454,,1," No, he said they would have to be"
8747.500,8756.600,en-us,0.75462,,1," so that's one section and then he didn't say that he said"
8761.700,8762.500,en-us,0.69343,,2," contradicts"
8763.200,8784.600,en-us,0.89228,,2," himself by saying that there is a limit and for the proceeds act the cbsa and is India and the evidence before the judge. There's a memo about precious metals where coins such as these and other financial instruments that are gold bars for example are not to be reported."
8785.700,8788.200,en-us,0.61028,,1," Okay, we cannot exist in the appears."
8800.900,8802.700,en-us,0.39527,,1," to the precious metals"
8814.600,8817.000,en-us,0.50537,,1," and what is the temperature"
8817.000,8821.500,en-us,0.50537,,2," next exercise document?"
8823.300,8823.800,en-us,0.61262,,2," says that"
8824.900,8825.100,en-us,0.50055,,2," that"
8825.900,8829.100,en-us,0.70780,,2," currency gold and silver precious metals"
8850.900,8852.400,en-us,0.75830,,1," So it's just in a different appeal."
8852.400,8853.800,en-us,0.75830,,2," It is in both the Army."
8853.800,8861.700,en-us,0.75830,,1," Okay, and that would be too I was actually document. So what is it that you're saying is a contradiction of what you said"
8861.700,8866.100,en-us,0.75830,,2," so that internal memo is trucks. Simply say officers is"
8866.100,8866.600,en-us,0.75830,,1," where"
8868.900,8869.500,en-us,0.64670,,1," No."
8870.200,8870.400,en-us,0.49749,,1," because"
8881.700,8898.800,en-us,0.75612,,2," your page 100 of the appeal book, which is the second page of the metal."
8902.000,8905.400,en-us,0.44911,,2," first second page of the mouth"
8915.600,8922.200,en-us,0.83393,,2," coins are also to be treated as goods and not as currency and not the word not is underlying."
8923.200,8929.700,en-us,0.78398,,2," The last sentence of that of that paragraph says across border currency and monitor instrument report, which is formed"
8929.700,8936.800,en-us,0.78398,,1," Easton this as anything it's a characteristic kitchen. How does that have to do with the procedure?"
8937.600,8946.000,en-us,0.86519,,2," Because it instructs the last sentence instructs officers. Do not require reporting under the monetary instrument."
8947.900,8948.900,en-us,0.65998,,2," regulations"
8948.900,8951.200,en-us,0.65998,,1," of course border currencies"
8958.800,8960.900,en-us,0.77508,,2," and that is without regard to the amount."
8994.100,9007.000,en-us,0.76455,,1," So I would give one minute after you're done for an answer from the other side because normally these things that are already raised by you have to be raised all in the first time around."
9007.000,9010.900,en-us,0.76455,,2," I'm sorry, that's high pressure that I would like under."
9010.900,9014.600,en-us,0.76455,,1," Yes. Pretty good. Okay. So with the next Point"
9014.600,9017.600,en-us,0.76455,,2," next point that makes is that"
9019.800,9033.900,en-us,0.77626,,2," that declaring financial instruments and gold currency under the Customs act would be sufficient reported. Even if they wanted is large such as a terrorist or a Smuggler the problem is that they"
9035.000,9055.300,en-us,0.75861,,2," The two reporting regimes address different names the person that reports go to the fin track organization, which is able to track and find patterns and financial movement. Whereas customers report only go to Industry Canada populations to find out generally how our economy is doing so a report"
9056.400,9059.600,en-us,0.74301,,2," First the Customs act would be would go under the radar."
9061.500,9062.400,en-us,0.81195,,2," And they will not be able to."
9064.700,9071.500,en-us,0.71402,,2," To find okay, but it has really not"
9071.500,9072.400,en-us,0.71402,,1," much application."
9076.100,9076.600,en-us,0.85604,,1," Your case,"
9076.600,9080.500,en-us,0.85604,,2," I believe I believe this is exactly what the cbsa is trying to do"
9080.500,9082.700,en-us,0.85604,,1," know because you're under 1000."
9084.000,9085.200,en-us,0.66697,,2," It doesn't apply to my case"
9085.200,9086.400,en-us,0.66697,,1," know it's what I'm saying."
9086.400,9089.600,en-us,0.66697,,2," It doesn't apply to my four points, but my client that is"
9089.600,9096.600,en-us,0.66697,,1," a that's not"
9096.600,9103.100,en-us,0.66697,,2," the point next point."
9105.800,9113.500,en-us,0.57408,,1," No, he said that you make the argument"
9113.500,9125.400,en-us,0.57408,,2," is what would have been determinative and his"
9135.100,9137.500,en-us,0.81341,,2," About the Cog about the conflict."
9138.300,9140.200,en-us,0.47296,,2," Where we're just glisten."
